Datetime,S&P,DowJones,NASDAQ
2022-01-18 13:30:00-05:00,4590.7001953125,35446.94140625,14589.384765625
2022-01-18 14:30:00-05:00,4603.64013671875,35527.1015625,14633.1962890625
2022-01-18 15:30:00-05:00,4587.06982421875,35422.94921875,14558.8095703125
2022-01-19 09:30:00-05:00,4611.5498046875,35547.828125,14658.8896484375
2022-01-19 10:30:00-05:00,4581.7998046875,35376.7109375,14576.470703125
2022-01-19 11:30:00-05:00,4596.77001953125,35500.66015625,14588.2802734375
2022-01-19 12:30:00-05:00,4597.3701171875,35476.171875,14600.373046875
2022-01-19 13:30:00-05:00,4587.43017578125,35387.44921875,14557.025390625
2022-01-19 14:30:00-05:00,4576.080078125,35296.5,14501.556640625
2022-01-19 15:30:00-05:00,4561.27001953125,35208.87890625,14437.6572265625
